,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
420,-2.5,-3.5,-6.25,-8.25,-5.25,-4.75,-3.75,-5.25,-5.0,-8.75
421,-0.5,-2.5,-5.5,-7.25,-5.5,-3.5,-1.5,-8.5,-5.5,-7.0
422,-1.25,-2.75,-5.0,-6.25,-4.0,-2.75,-1.0,-8.0,-4.25,-8.0
423,-1.5,-3.25,-4.75,-7.0,-3.75,-2.75,-1.5,-6.75,-4.0,-7.75
424,-2.0,-1.75,-4.0,-6.5,-4.5,-2.75,-1.0,-7.75,-3.5,-7.5
425,-2.0,-2.0,-4.75,-6.0,-4.75,-2.75,-1.0,-7.25,-3.75,-7.0
426,-1.5,-1.75,-5.5,-7.25,-4.25,-3.0,-1.25,-6.75,-3.75,-6.25
427,-1.0,-3.0,-5.5,-4.75,-6.0,-4.75,-0.75,-8.0,-4.5,-7.75
428,-1.25,-2.75,-5.0,-6.75,-5.5,-3.5,-1.5,-8.0,-4.25,-6.75
429,-1.75,-2.75,-5.25,-7.0,-4.5,-3.25,-0.5,-7.5,-5.25,-6.75
430,-1.5,-2.75,-5.75,-6.0,-5.0,-3.75,-1.0,-8.0,-5.25,-7.5
431,-1.0,-1.25,-6.5,-5.25,-6.0,-4.25,-1.75,-8.75,-6.75,-6.5
432,-4.75,-0.25,-13.0,-12.0,-13.75,-12.75,-9.5,-13.75,-12.0,-11.25
433,-1.25,-1.0,-6.5,-8.25,-6.25,-3.5,-2.0,-8.0,-6.25,-7.25
434,-2.25,-1.0,-4.75,-6.5,-5.5,-3.75,-1.0,-8.5,-4.75,-8.0
435,-2.0,-2.75,-6.25,-5.5,-5.0,-4.0,-0.75,-7.75,-6.0,-7.25
436,-2.0,-3.0,-4.75,-7.75,-4.75,-2.75,-0.5,-7.75,-3.25,-7.0
437,-4.0,-4.75,-6.25,-7.5,-6.25,-4.25,-0.25,-9.0,-5.5,-9.0
438,-0.5,-2.25,-5.25,-6.75,-5.5,-3.5,-1.5,-7.75,-5.0,-6.5
439,-2.0,-3.5,-4.75,-6.25,-5.0,-3.25,-0.5,-8.0,-4.5,-7.5
440,-1.75,-2.5,-7.25,-6.0,-6.75,-3.25,-0.5,-8.0,-5.5,-8.0
441,-1.25,-1.5,-6.0,-6.75,-4.75,-2.0,-2.0,-8.25,-4.75,-7.75
442,-2.75,-1.5,-4.0,-4.0,-2.75,-4.5,-2.5,-8.25,-3.25,-7.5
443,-2.5,-2.75,-6.0,-4.0,-5.25,-2.5,-0.75,-7.0,-4.5,-6.5
444,-3.25,-0.25,-6.0,-6.0,-6.25,-6.25,-3.0,-9.75,-6.5,-9.75
445,-2.25,-3.5,-5.25,-6.25,-5.5,-3.5,-0.25,-8.25,-5.0,-8.5
446,-2.25,-3.5,-5.25,-8.25,-4.75,-3.5,-0.5,-8.0,-3.5,-8.25
447,-3.0,-4.0,-6.25,-6.25,-5.75,-4.5,-0.25,-8.5,-6.0,-8.75
448,-1.25,-3.25,-5.0,-6.0,-6.25,-3.25,-2.25,-7.5,-5.25,-8.25
449,-3.0,-4.5,-4.25,-6.0,-4.75,-2.75,-0.25,-8.0,-3.5,-7.75
450,-1.25,-3.25,-6.25,-5.75,-6.25,-3.5,-0.75,-7.5,-5.0,-6.5
451,-2.75,-3.25,-4.25,-4.75,-3.25,-3.25,-4.5,-7.5,-1.75,-6.0
452,-1.25,-3.0,-5.75,-7.5,-4.75,-3.25,-0.75,-7.5,-3.75,-7.5
453,-1.5,-3.25,-4.75,-6.25,-4.25,-3.0,-1.0,-7.0,-4.75,-7.0
454,-3.0,-3.75,-5.0,-5.25,-6.25,-2.0,-1.0,-7.75,-5.0,-8.25
455,-1.5,-3.0,-5.25,-5.25,-5.0,-3.0,-0.5,-7.0,-5.25,-7.25
456,-1.0,-2.5,-5.5,-7.75,-4.75,-2.75,-1.75,-6.75,-4.25,-8.25
457,-3.25,-5.5,-6.5,-4.25,-5.0,-3.75,-0.75,-9.0,-4.0,-8.5
458,-0.75,-3.5,-6.75,-5.25,-6.25,-4.0,-2.0,-8.5,-6.0,-7.0
459,-1.75,-3.75,-5.25,-5.75,-5.0,-3.25,-0.25,-7.25,-5.0,-6.75
460,-1.75,-4.0,-6.0,-8.25,-5.5,-3.0,-0.5,-8.25,-4.25,-7.25
461,-1.5,-3.0,-5.25,-7.0,-4.75,-3.0,-0.75,-7.75,-3.75,-6.75
462,-1.0,-2.0,-6.0,-7.5,-3.75,-2.5,-1.5,-6.75,-4.25,-7.0
463,-1.75,-3.0,-5.25,-6.75,-4.0,-2.75,-0.75,-7.25,-3.75,-6.75
464,-2.0,-2.25,-5.75,-7.75,-5.0,-2.5,-0.5,-8.0,-3.75,-7.75
465,-1.75,-2.25,-5.5,-6.75,-4.5,-2.75,-0.75,-7.0,-4.25,-6.75
466,-1.0,-5.5,-5.75,-8.0,-5.75,-3.25,-0.5,-7.25,-4.0,-9.5
467,-2.0,-3.0,-5.5,-6.25,-5.5,-4.25,-0.5,-8.0,-4.75,-8.25
468,-0.75,-1.0,-5.5,-8.75,-5.5,-4.75,-2.25,-7.75,-4.25,-7.75
469,-4.25,-5.5,-3.5,-8.0,-3.75,-3.0,-0.5,-8.25,-2.25,-8.75
470,-2.5,-1.75,-6.25,-5.75,-6.5,-3.75,-0.5,-8.5,-6.0,-8.25
471,-1.5,-2.5,-6.0,-4.5,-5.25,-4.5,-0.75,-7.75,-5.75,-8.5
472,-2.25,-2.0,-5.5,-6.5,-5.25,-3.5,-0.75,-8.25,-4.25,-8.0
473,-2.75,-3.0,-5.75,-6.25,-4.75,-3.0,-0.25,-7.75,-4.5,-7.75
474,-2.5,-1.75,-5.5,-4.5,-5.75,-3.0,-0.75,-8.0,-5.25,-8.5
475,-2.75,-2.25,-5.75,-5.25,-6.5,-3.75,-0.5,-7.75,-5.25,-8.0
476,-2.5,-2.0,-5.5,-6.25,-5.75,-3.25,-0.75,-7.5,-4.75,-9.0
477,-2.75,-3.25,-6.0,-5.25,-6.0,-4.75,-0.25,-8.0,-6.0,-8.75
478,-1.25,-1.5,-5.5,-5.5,-6.5,-3.75,-1.0,-7.5,-5.5,-8.25
479,-2.25,-3.0,-5.25,-5.5,-5.5,-3.75,-0.25,-8.0,-4.75,-8.0
480,-1.5,-1.5,-6.75,-5.0,-5.75,-3.0,-1.75,-8.0,-5.0,-6.75
481,-1.25,-3.5,-5.5,-7.0,-4.75,-3.0,-0.75,-8.5,-4.5,-8.0
482,-0.75,-2.0,-5.25,-6.5,-4.5,-3.25,-1.25,-7.75,-4.0,-7.5
483,-1.0,-2.0,-6.25,-6.5,-4.0,-3.25,-1.0,-7.25,-5.25,-6.5
484,-3.25,-2.75,-5.0,-8.0,-5.25,-1.5,-0.75,-9.0,-2.5,-10.0
485,-1.5,-2.75,-6.5,-6.0,-6.25,-3.5,-0.75,-7.75,-6.25,-8.0
486,-3.0,-4.0,-7.0,-8.25,-5.75,-2.5,-2.75,-7.25,-3.5,-9.0
487,-2.0,-3.25,-6.0,-5.5,-6.0,-3.5,-0.5,-8.0,-5.0,-7.75
488,-0.75,-2.5,-6.25,-6.75,-6.25,-3.75,-1.75,-8.25,-6.0,-7.0
489,-1.5,-3.25,-4.75,-6.5,-5.0,-3.25,-0.5,-7.75,-4.5,-7.5
490,-1.25,-5.0,-6.25,-5.5,-6.5,-4.25,-0.5,-7.75,-5.25,-8.0
491,-1.5,-3.75,-4.75,-6.5,-5.0,-3.25,-0.5,-8.0,-4.75,-7.25
492,-1.75,-3.25,-5.75,-7.5,-4.25,-3.75,-0.5,-7.5,-4.0,-7.75
493,-2.5,-3.0,-4.75,-7.0,-3.5,-2.25,-0.75,-8.0,-3.75,-7.0
494,-3.75,-4.5,-5.0,-7.5,-5.25,-2.25,-0.25,-8.5,-3.5,-8.5
495,-1.75,-3.0,-6.0,-6.75,-5.0,-2.75,-0.75,-6.75,-5.0,-8.0
496,-1.75,-1.75,-10.0,-10.75,-6.25,-6.5,-1.25,-6.75,-6.75,-10.0
497,-4.0,-4.25,-6.0,-6.75,-5.5,-3.75,-0.25,-8.5,-5.75,-8.5
498,-1.0,-2.5,-4.5,-6.5,-4.75,-3.0,-1.25,-7.25,-4.0,-7.0
499,-2.0,-3.75,-4.75,-6.0,-4.5,-2.75,-0.25,-7.0,-4.0,-7.5
500,-1.25,-2.5,-5.0,-5.5,-5.25,-3.5,-1.5,-5.5,-3.75,-7.5
501,-0.5,-2.75,-5.75,-6.25,-6.25,-4.5,-1.5,-6.5,-6.25,-9.0
502,-1.25,-4.25,-5.25,-6.75,-4.5,-2.0,-1.5,-6.5,-2.75,-8.0
503,-2.0,-3.75,-4.5,-5.5,-3.75,-1.25,-2.0,-6.25,-4.0,-8.0
504,-2.0,-3.75,-5.25,-6.75,-6.75,-2.75,-0.5,-8.0,-6.0,-8.25
505,-2.25,-3.25,-4.5,-5.0,-4.75,-2.75,-0.75,-6.5,-5.5,-8.75
506,-1.75,-2.75,-4.75,-7.25,-4.25,-2.25,-1.25,-6.5,-3.75,-8.0
507,-2.5,-3.0,-5.0,-5.5,-4.75,-3.0,-0.75,-6.75,-5.25,-8.25
508,-2.0,-4.5,-7.75,-9.25,-8.75,-5.0,-3.5,-8.25,-8.0,-10.0
509,-1.75,-3.25,-4.75,-5.75,-4.75,-3.25,-1.0,-6.5,-4.75,-7.75
510,-1.75,-3.5,-6.0,-6.0,-7.5,-3.75,-2.0,-6.25,-7.5,-9.25
511,-0.5,-3.5,-5.5,-6.25,-5.75,-3.5,-1.75,-6.75,-7.0,-8.75
512,-0.5,-2.75,-6.0,-6.25,-6.25,-5.5,-3.75,-7.25,-5.25,-7.75
513,-1.5,-3.75,-5.0,-3.75,-4.0,-2.25,-2.5,-5.75,-5.25,-6.25
514,-5.5,-7.75,-5.75,-6.75,-7.0,-0.5,-5.0,-9.5,-6.0,-9.0
515,-2.75,-3.5,-4.75,-4.25,-4.0,-1.75,-1.25,-5.5,-5.25,-8.75
516,-4.5,-4.75,-7.0,-6.75,-3.25,-1.0,-1.75,-7.5,-3.5,-8.75
517,-3.75,-5.25,-6.0,-6.25,-5.5,-3.5,-0.25,-7.0,-7.0,-9.25
518,-2.25,-3.75,-7.0,-5.75,-7.5,-2.25,-1.5,-6.25,-8.25,-8.0
519,-6.25,-6.5,-6.0,-6.5,-6.5,-1.0,-3.5,-9.25,-6.25,-7.75
520,-4.0,-4.5,-5.5,-6.5,-5.5,-4.5,-1.5,-8.0,-4.5,-8.75
521,-2.0,-3.25,-4.75,-5.75,-4.75,-2.0,-1.0,-6.0,-5.25,-7.75
522,-1.75,-2.0,-5.5,-7.25,-3.25,-2.0,-1.5,-6.25,-4.25,-7.0
523,-2.0,-3.5,-4.5,-6.25,-3.25,-2.0,-1.5,-6.25,-3.75,-7.5
524,-1.5,-2.75,-4.25,-5.5,-3.5,-2.0,-1.0,-6.5,-3.5,-7.75
525,-3.75,-2.5,-4.75,-3.75,-5.0,-2.0,-1.25,-5.5,-5.0,-7.25
526,-2.75,-2.75,-5.0,-6.75,-3.75,-1.5,-1.25,-6.25,-4.0,-7.75
527,-1.75,-2.75,-4.75,-5.0,-5.0,-3.0,-1.0,-6.5,-4.25,-8.25
528,-3.75,-0.25,-9.75,-10.25,-8.5,-7.25,-5.5,-10.0,-10.0,-9.5
529,-3.0,-3.25,-3.5,-6.5,-2.5,-2.25,-1.0,-7.25,-2.25,-8.25
530,-1.75,-3.5,-5.5,-5.25,-5.5,-3.5,-1.0,-6.5,-5.75,-7.5
531,-1.5,-2.5,-5.5,-4.75,-5.0,-3.5,-1.25,-6.25,-6.75,-7.5
532,-1.75,-2.5,-5.0,-5.75,-3.5,-2.25,-1.25,-6.5,-4.0,-7.0
533,-2.0,-3.75,-5.25,-6.0,-4.5,-3.0,-0.75,-6.25,-5.75,-7.5
534,-1.75,-2.5,-4.75,-6.25,-5.5,-2.25,-1.0,-7.0,-5.25,-7.5
535,-2.75,-3.75,-5.25,-4.5,-5.25,-2.75,-0.75,-6.25,-6.0,-7.75
536,-1.75,-3.5,-5.0,-7.0,-4.75,-2.25,-0.5,-6.5,-4.5,-7.0
537,-2.5,-4.75,-6.0,-6.5,-5.25,-3.75,-0.25,-7.25,-6.25,-8.25
538,-1.75,-3.75,-4.5,-4.5,-5.25,-2.5,-1.25,-6.75,-4.0,-7.5
539,-3.75,-4.25,-7.0,-6.25,-6.5,-2.5,-0.25,-6.75,-7.5,-8.5
540,-2.0,-3.0,-6.25,-6.0,-6.75,-3.0,-0.75,-7.0,-6.0,-6.5
541,-3.75,-5.0,-6.25,-8.25,-4.25,-0.75,-1.75,-7.5,-5.25,-9.0
542,-1.5,-2.5,-5.25,-7.5,-4.75,-3.0,-1.0,-7.25,-4.75,-7.5
543,-2.0,-4.0,-4.75,-7.0,-4.75,-2.25,-0.5,-7.0,-6.25,-7.0
544,-2.25,-3.75,-6.25,-7.25,-6.0,-3.25,-0.5,-8.5,-5.25,-8.0
545,-2.25,-3.25,-5.5,-5.25,-5.5,-3.25,-0.75,-7.0,-6.5,-8.0
546,-1.5,-3.25,-6.0,-7.75,-4.75,-2.25,-0.5,-6.0,-5.0,-7.5
547,-3.5,-4.5,-5.75,-6.25,-6.0,-3.0,-0.5,-7.25,-7.0,-8.25
548,-1.25,-3.75,-5.75,-6.75,-6.0,-2.75,-1.25,-7.5,-6.0,-7.5
549,-2.5,-5.0,-5.5,-6.5,-5.25,-3.5,0.0,-7.0,-6.25,-7.5
550,-1.5,-3.75,-6.5,-5.0,-7.25,-4.0,-0.5,-6.5,-6.5,-7.75
551,-1.25,-3.25,-4.75,-5.25,-4.5,-3.0,-0.75,-6.25,-5.5,-7.5
552,-1.0,-2.25,-5.0,-6.5,-3.25,-2.25,-1.25,-6.5,-4.5,-7.5
553,-2.0,-3.5,-4.75,-6.0,-4.0,-2.25,-0.75,-6.25,-5.75,-7.75
554,-2.0,-3.5,-4.75,-5.5,-5.75,-2.25,-0.5,-7.0,-5.5,-8.0
555,-2.0,-3.0,-5.5,-5.5,-5.25,-2.0,-1.0,-5.0,-5.75,-7.75
556,-2.0,-4.25,-5.75,-6.5,-4.75,-2.5,-1.0,-6.25,-4.75,-8.25
557,-3.5,-4.75,-6.25,-5.25,-6.25,-4.0,-0.25,-7.5,-6.75,-9.0
558,-1.0,-4.0,-6.25,-7.25,-6.0,-3.0,-1.75,-7.25,-6.25,-7.75
559,-3.0,-5.0,-5.25,-6.75,-5.0,-3.0,-0.25,-7.0,-5.5,-7.75
560,-1.25,-4.25,-6.25,-5.75,-6.25,-3.75,-0.75,-6.75,-5.75,-7.5
561,-1.75,-2.5,-5.75,-6.25,-4.0,-2.0,-1.0,-5.75,-5.5,-6.5
562,-2.0,-3.25,-5.25,-7.0,-3.75,-2.75,-0.75,-6.75,-4.25,-7.75
563,-2.0,-3.5,-5.0,-6.25,-4.0,-2.0,-0.75,-6.25,-4.75,-6.75
564,-2.25,-3.0,-5.5,-6.75,-5.0,-2.5,-0.5,-7.25,-4.75,-7.5
565,-2.0,-2.75,-4.75,-5.75,-4.75,-2.5,-1.0,-6.5,-5.5,-8.0
566,-1.75,-3.75,-5.25,-7.0,-4.25,-2.75,-0.5,-6.25,-4.5,-8.0
567,-2.0,-3.25,-5.5,-5.0,-5.75,-3.25,-0.75,-6.5,-6.25,-8.75
568,-1.75,-5.0,-7.5,-7.25,-8.0,-4.5,-2.25,-7.25,-7.25,-9.0
569,-2.25,-4.0,-4.75,-6.0,-4.5,-3.0,-0.25,-6.75,-4.75,-8.0
570,-2.5,-4.0,-6.0,-4.75,-7.25,-3.0,-0.5,-7.25,-6.5,-8.0
571,-2.25,-3.5,-4.75,-4.25,-5.0,-2.75,-0.5,-7.0,-6.0,-7.5
572,-3.5,-3.25,-5.25,-6.75,-4.0,-2.25,-0.25,-7.5,-3.75,-8.25
573,-2.5,-4.0,-5.5,-5.5,-5.25,-2.75,-0.5,-7.0,-6.25,-7.75
574,-3.0,-3.25,-4.75,-5.25,-6.0,-1.75,-0.75,-7.5,-5.0,-8.5
575,-3.5,-3.75,-5.25,-3.0,-6.0,-2.75,-0.5,-6.75,-6.0,-8.75
576,-2.5,-2.25,-5.25,-7.5,-4.5,-1.75,-2.5,-7.5,-2.75,-8.75
577,-2.25,-2.5,-4.75,-2.5,-4.75,-5.0,-1.0,-6.5,-5.0,-7.5
578,-1.5,-3.0,-5.5,-6.0,-6.25,-3.0,-1.75,-7.5,-5.5,-8.0
579,-2.75,-4.0,-5.25,-5.75,-5.75,-3.0,-0.25,-7.25,-5.75,-8.25
580,-1.75,-3.5,-6.25,-5.25,-6.5,-3.25,-1.0,-7.75,-6.0,-7.75
581,-1.25,-3.75,-5.5,-6.5,-5.75,-2.25,-1.5,-7.25,-5.5,-7.25
582,-1.25,-2.25,-5.5,-6.0,-4.25,-2.25,-1.75,-6.75,-4.75,-7.0
583,-1.75,-3.75,-6.0,-5.75,-5.0,-2.5,-0.75,-6.5,-5.5,-7.0
584,-1.5,-3.75,-5.0,-6.75,-5.5,-2.5,-0.75,-7.5,-4.5,-7.75
585,-2.75,-3.5,-5.75,-3.25,-5.5,-1.25,-2.0,-7.0,-5.75,-7.25
586,-2.75,-4.0,-6.25,-6.25,-5.25,-2.5,-2.75,-6.25,-4.5,-8.5
587,-3.0,-5.25,-7.0,-5.75,-5.75,-1.5,-0.5,-7.75,-6.25,-9.0
588,-0.75,-3.5,-6.0,-6.0,-5.5,-2.75,-1.0,-7.25,-6.0,-7.0
589,-3.0,-6.0,-5.25,-6.0,-4.5,-3.5,-0.25,-7.5,-4.5,-8.5
590,-1.5,-5.0,-6.0,-6.0,-6.75,-4.0,-0.5,-7.25,-6.25,-8.0
591,-2.0,-4.25,-5.0,-5.5,-5.75,-3.75,-0.5,-7.0,-6.75,-7.75
592,-1.25,-3.5,-5.25,-7.0,-4.75,-3.5,-0.5,-7.25,-4.75,-7.25
593,-3.0,-5.25,-4.75,-6.0,-5.0,-2.0,-0.75,-6.75,-5.75,-7.0
594,-2.0,-3.75,-6.0,-6.75,-5.5,-3.0,-0.25,-7.25,-5.5,-7.5
595,-3.5,-4.0,-5.25,-5.25,-5.0,-3.0,-0.25,-6.75,-5.75,-7.5
596,-2.5,-3.75,-5.25,-8.0,-4.25,-1.75,-0.75,-6.25,-3.25,-8.0
597,-2.75,-4.25,-6.0,-6.25,-5.0,-3.25,-0.5,-6.5,-6.75,-8.0
598,-1.75,-3.75,-5.25,-6.5,-5.25,-2.75,-1.0,-6.75,-4.75,-7.75
599,-2.75,-4.5,-5.0,-6.0,-5.0,-3.0,-0.5,-6.5,-5.25,-8.25
600,-0.75,-3.0,-6.0,-6.25,-5.75,-3.25,-1.75,-6.0,-4.25,-6.5
601,-0.75,-3.25,-5.5,-5.75,-4.75,-3.25,-2.25,-7.0,-5.25,-8.25
602,-1.5,-3.5,-6.25,-5.5,-4.5,-3.0,-1.0,-7.25,-5.0,-7.5
603,-1.25,-2.5,-5.25,-5.5,-4.0,-2.5,-2.75,-6.5,-5.0,-7.0
604,-2.75,-5.0,-5.5,-4.0,-6.75,-3.0,-1.75,-8.5,-4.0,-6.0
605,-3.25,-2.5,-6.5,-5.5,-5.25,-1.0,-2.25,-6.75,-5.75,-8.0
606,-1.0,-2.75,-5.25,-6.5,-5.0,-2.75,-2.0,-5.75,-4.5,-7.25
607,-2.0,-3.0,-5.25,-6.0,-5.25,-3.0,-0.75,-6.75,-5.5,-8.0
608,-1.0,-3.0,-5.75,-7.25,-5.0,-2.25,-2.5,-7.0,-4.5,-8.0
609,-1.0,-2.5,-5.0,-7.25,-4.0,-3.5,-1.0,-7.0,-4.75,-7.5
610,-0.75,-3.5,-5.5,-7.25,-5.5,-4.0,-1.5,-7.25,-5.5,-8.25
611,-0.5,-3.75,-5.5,-7.5,-6.0,-4.0,-2.0,-7.25,-6.0,-8.5
612,-1.25,-4.5,-6.5,-3.25,-5.75,-2.5,-1.5,-6.75,-4.75,-8.5
613,-1.5,-5.0,-4.5,-1.75,-4.0,-7.25,-3.5,-6.25,-5.75,-7.5
614,-0.5,-3.5,-5.0,-6.25,-4.5,-3.75,-1.5,-7.25,-4.75,-7.75
615,-2.25,-4.25,-4.75,-4.25,-2.5,-1.25,-1.5,-6.75,-3.5,-8.0
616,-4.5,-4.75,-8.25,-5.25,-5.75,-4.0,-4.5,-7.25,-5.75,-7.25
617,-1.75,-5.0,-6.0,-5.0,-3.75,-0.75,-2.25,-5.75,-4.5,-8.0
618,-2.0,-4.75,-2.75,-6.0,-4.0,-2.75,-1.25,-5.75,-3.75,-6.25
619,-4.75,-5.5,-7.5,-7.5,-2.75,-8.25,-2.75,-11.0,-4.25,-7.75
620,-1.0,-3.25,-5.0,-6.5,-4.0,-3.0,-1.25,-6.75,-4.25,-7.5
621,-0.75,-3.0,-4.25,-6.75,-3.25,-3.0,-2.0,-7.0,-4.0,-7.5
622,-1.25,-2.5,-4.75,-7.0,-3.25,-3.5,-1.5,-7.0,-3.75,-7.5
623,-1.0,-3.5,-4.25,-6.75,-2.75,-2.5,-1.75,-6.25,-3.0,-7.25
624,-1.75,-3.25,-4.0,-6.0,-3.25,-2.25,-1.0,-6.5,-2.5,-6.75
625,-2.25,-3.0,-4.25,-7.25,-6.0,-1.25,-2.25,-7.0,-3.75,-7.75
626,-6.25,-6.5,-1.75,-7.75,-2.0,-4.5,-3.75,-10.25,-2.75,-6.75
627,-2.0,-3.0,-4.25,-6.75,-3.75,-2.25,-1.0,-6.75,-3.75,-7.5
628,-1.25,-3.5,-4.5,-8.0,-4.25,-2.25,-0.75,-7.0,-3.5,-6.5
629,-2.75,-5.25,-4.25,-7.5,-3.5,-2.5,-0.5,-7.5,-3.5,-6.0
630,-0.5,-3.0,-5.5,-5.5,-5.0,-3.25,-1.5,-6.5,-6.0,-7.5
631,-1.25,-1.5,-5.0,-5.5,-4.25,-2.75,-1.75,-7.0,-5.25,-7.25
632,-1.0,-2.25,-4.75,-6.5,-3.5,-3.0,-2.0,-7.0,-4.0,-7.25
633,-1.0,-2.75,-4.75,-6.25,-3.25,-3.0,-1.75,-6.5,-4.5,-7.0
634,-0.75,-2.25,-4.0,-6.25,-4.0,-2.5,-1.5,-6.75,-4.0,-7.25
635,-1.25,-3.0,-4.5,-5.5,-4.25,-2.5,-1.25,-6.5,-4.75,-7.0
636,-1.0,-2.0,-3.75,-7.0,-3.5,-2.5,-1.5,-6.5,-3.5,-7.75
637,-2.0,-4.5,-4.75,-5.75,-5.0,-3.75,-0.5,-7.5,-5.5,-8.75
638,-0.25,-3.0,-5.0,-7.0,-5.0,-3.25,-2.5,-7.0,-5.25,-7.5
639,-1.0,-3.75,-4.5,-6.5,-3.5,-3.0,-1.0,-7.0,-4.75,-7.0
640,-0.5,-4.5,-5.75,-6.0,-6.0,-5.25,-1.5,-7.0,-5.25,-7.75
641,-0.25,-2.5,-6.75,-8.75,-6.25,-3.5,-4.25,-6.75,-6.5,-8.0
642,-0.5,-3.0,-5.0,-7.0,-3.5,-4.0,-1.0,-6.75,-4.0,-7.25
643,-1.0,-3.0,-4.75,-6.25,-3.5,-2.75,-1.5,-7.0,-4.75,-7.0
644,-0.75,-3.0,-4.5,-5.75,-4.75,-2.75,-1.25,-7.5,-4.0,-7.5
645,-2.25,-5.25,-4.25,-6.25,-4.5,-3.0,-0.5,-7.0,-5.25,-8.25
646,-1.5,-3.5,-4.5,-6.25,-3.5,-2.75,-1.25,-6.5,-4.5,-7.75
647,-2.25,-4.25,-5.5,-6.25,-4.5,-3.5,-0.25,-7.0,-5.75,-7.75
648,-0.25,-4.25,-7.25,-7.25,-6.75,-4.5,-2.75,-7.5,-6.75,-7.5
649,-2.5,-5.75,-4.5,-7.75,-3.25,-2.25,-0.25,-8.0,-3.75,-7.75
650,-1.5,-3.5,-6.0,-5.5,-6.0,-3.0,-1.25,-6.75,-5.25,-7.25
651,-0.75,-2.5,-5.0,-6.25,-4.5,-2.75,-1.75,-6.5,-4.75,-7.5
652,-1.0,-3.25,-5.0,-7.0,-4.0,-3.25,-1.25,-7.0,-4.0,-7.25
653,-1.5,-3.25,-4.5,-6.5,-4.0,-2.0,-1.75,-6.25,-4.5,-7.0
654,-1.0,-2.5,-4.25,-6.5,-4.5,-2.0,-1.25,-6.5,-3.75,-7.25
655,-1.25,-3.0,-5.0,-6.25,-5.0,-2.75,-1.25,-6.25,-5.25,-7.75
656,-1.5,-4.0,-4.5,-6.25,-3.75,-2.0,-1.0,-6.75,-4.0,-7.25
657,-1.75,-4.25,-5.5,-6.0,-4.75,-2.75,-0.5,-7.0,-5.5,-8.0
658,-0.5,-3.25,-5.0,-6.75,-4.75,-3.0,-1.75,-7.0,-4.75,-7.5
659,-2.5,-5.0,-4.75,-6.25,-4.25,-2.5,-0.5,-7.25,-4.0,-6.75
660,-1.0,-3.25,-6.25,-6.5,-5.0,-2.5,-1.25,-6.5,-5.25,-7.0
661,-1.0,-3.0,-5.25,-5.75,-3.5,-2.75,-1.25,-6.75,-4.0,-7.25
662,-1.25,-2.5,-4.5,-6.5,-2.75,-2.5,-1.25,-6.5,-3.0,-7.0
663,-1.0,-3.25,-4.75,-6.75,-2.75,-2.75,-1.0,-6.5,-4.0,-6.75
664,-1.5,-3.0,-5.5,-7.25,-4.75,-3.0,-0.75,-7.5,-4.0,-7.5
665,-2.5,-4.75,-5.25,-4.75,-4.5,-4.25,-0.5,-6.25,-5.25,-8.5
666,-4.75,-2.75,-10.25,-4.0,-5.75,-8.5,-6.75,-5.75,-9.0,-10.0
667,-2.25,-5.25,-5.25,-4.5,-4.0,-4.0,-0.5,-6.75,-4.75,-8.75
668,-0.5,-3.25,-5.25,-6.5,-4.5,-3.75,-2.25,-7.0,-4.5,-7.75
669,-1.25,-4.5,-4.0,-6.5,-3.25,-2.75,-0.5,-6.5,-3.5,-7.25
670,-1.0,-3.5,-5.5,-5.25,-5.75,-3.75,-1.0,-7.25,-5.25,-8.0
671,-0.75,-3.25,-4.75,-5.75,-4.5,-3.5,-1.0,-7.0,-4.5,-7.5
672,-1.0,-2.25,-5.75,-6.25,-4.0,-3.25,-1.25,-6.25,-4.5,-7.0
673,-2.0,-3.0,-4.75,-5.75,-4.0,-2.75,-1.0,-7.0,-4.25,-7.0
674,-1.5,-2.5,-4.75,-6.0,-5.0,-2.5,-0.75,-7.25,-4.0,-8.0
675,-1.75,-3.75,-5.0,-5.0,-5.75,-3.25,-0.75,-6.25,-5.0,-6.75
676,-4.25,-4.75,-4.0,-7.5,-3.5,-0.75,-1.5,-7.75,-1.25,-10.5
677,-2.5,-3.0,-5.25,-5.25,-4.75,-3.25,-0.5,-7.25,-4.25,-7.25
678,-0.5,-3.5,-5.5,-6.5,-5.75,-3.5,-2.0,-6.75,-5.25,-8.0
679,-2.0,-4.0,-4.5,-5.75,-3.75,-3.0,-0.5,-7.25,-4.0,-7.5
680,-0.75,-2.75,-6.0,-5.75,-6.25,-3.0,-2.0,-7.5,-4.75,-8.0
681,-0.5,-3.75,-5.5,-6.5,-4.0,-3.25,-1.75,-7.25,-4.75,-7.25
682,-1.0,-2.75,-5.25,-6.5,-3.75,-3.0,-1.25,-7.0,-3.5,-6.75
683,-1.25,-2.75,-5.0,-5.75,-4.0,-2.0,-1.75,-6.75,-4.5,-5.75
684,-1.0,-3.5,-5.5,-7.0,-5.25,-3.0,-1.0,-7.25,-4.0,-7.25
685,-2.75,-3.75,-5.25,-6.5,-5.0,-1.75,-0.75,-7.5,-4.25,-8.5
686,-1.5,-2.75,-4.5,-5.75,-5.25,-2.25,-2.5,-7.25,-5.0,-7.25
687,-1.0,-4.25,-5.75,-5.25,-4.5,-3.5,-0.5,-6.75,-4.75,-8.0
